,employeeID,year,team,region,age,experience,workSampleTest,b5cons,b5extra,b5open,b5emos,b5agree,feedbackmeet,teamBonus,productivity
12927,3231,2021,323,2,56,28,102.47190227497697,-1.2,2.5,0.1,0.2,-1.3,1,1,-0.6406766468131146
12931,3232,2021,323,2,58,37,111.22351281332772,-0.8,0.5,0.4,-0.1,0.4,1,1,0.19509901705503993
12935,3233,2021,323,1,63,42,142.14404455523794,-0.5,0.4,2.1,0.9,-0.9,1,1,0.9082966359329103
12939,3234,2021,323,1,28,6,101.19233550963664,-3.0,0.3,1.1,-0.8,0.0,1,1,-0.9043027150957681
12943,3235,2021,323,1,25,3,124.20244206613408,-2.9,-0.0,-0.1,-0.2,0.9,1,1,2.040422805723652
12947,3236,2021,323,1,30,9,72.20710492277,-1.3,0.0,-0.2,0.1,-0.8,1,1,-0.2614500070819661
12951,3237,2021,323,1,30,3,116.1324428505733,-2.5,0.8,1.5,-0.4,0.4,1,1,-0.9752672247449475
12955,3238,2021,323,1,67,40,73.53954936927057,0.2,-0.2,-0.6,-0.8,-1.5,1,1,0.7896036866854405
12959,3239,2021,323,1,67,38,114.96896175558201,-0.2,-0.9,1.0,1.2,-0.6,1,1,-2.4094078727266055
12963,3240,2021,324,2,63,36,112.09158726948198,0.0,-0.4,-0.7,-0.8,0.3,1,0,-0.21308365004472996
12967,3241,2021,324,2,53,27,98.16647071788897,-1.6,-0.2,0.5,1.3,0.7,1,0,0.10687818509045832
12971,3242,2021,324,1,64,38,102.26893941792122,-1.0,0.3,0.8,-0.8,2.1,1,0,0.28712929429680856
12975,3243,2021,324,2,35,15,72.27647831161761,-2.9,0.4,-1.0,0.8,-0.1,1,0,-0.6210466926649799
12979,3244,2021,324,1,52,32,98.60284893237366,-2.3,0.8,1.9,1.1,0.8,1,0,0.3613559231056496
12983,3245,2021,324,1,56,32,89.33265985378368,0.0,0.5,-0.4,0.9,0.3,1,0,-0.03114587770768161
12987,3246,2021,324,2,69,46,134.18011416347005,-0.3,1.1,-1.6,-1.2,0.1,1,0,1.0444237190221108
12991,3247,2021,324,2,57,34,119.74665904620066,-2.6,0.3,-0.0,0.2,1.2,1,0,-0.19171641141480628
12995,3248,2021,324,2,31,8,111.75787318508745,-0.3,-1.0,-1.5,-0.4,0.6,0,0,-0.6434547580254185
12999,3249,2021,324,1,60,38,82.59054881260496,-0.5,-1.4,1.8,0.8,0.6,1,0,-0.3238004806847655
13003,3250,2021,325,1,23,3,87.39890971003233,-1.8,1.4,0.2,0.2,0.8,1,0,-1.210231205295567
13007,3251,2021,325,1,48,27,79.91604739110069,-0.7,-0.1,-1.6,-0.4,-1.1,1,0,-0.17370078315370244
13011,3252,2021,325,2,34,7,102.7059216593327,0.3,-2.0,-1.0,-0.5,-0.7,1,0,-0.9407864768185726
13015,3253,2021,325,2,32,5,121.48075315734707,0.7,1.6,0.3,0.0,0.2,1,0,0.030242246680909343
13019,3254,2021,325,2,25,3,111.40617599367046,0.3,1.0,0.9,0.2,-0.2,1,0,0.08042127311107922
13023,3255,2021,325,1,68,44,113.13578049512361,1.5,0.4,-0.1,1.6,1.3,1,0,1.5226361703677582
13027,3256,2021,325,1,54,30,98.51229766115269,-1.3,0.1,-0.8,1.6,-0.3,1,0,-1.187485560733153
13031,3257,2021,325,2,44,20,99.13787358607473,-0.2,-0.2,0.6,0.5,0.2,1,0,-0.8718847556724834
13035,3258,2021,325,1,52,32,112.11893584044853,0.2,-0.1,-1.4,2.5,1.0,1,0,-1.5991562978516702
13039,3259,2021,325,2,58,29,117.31254091244429,0.3,1.0,-1.8,-0.1,0.4,1,0,0.3406207855043775
13043,3260,2021,326,2,39,13,94.05713107577746,0.3,1.2,-0.3,-0.5,0.2,1,0,0.751062714125089
13047,3261,2021,326,1,29,7,91.50559085120116,0.3,-0.5,1.5,0.2,1.1,1,0,1.664307024852986
13051,3262,2021,326,1,50,22,119.28958081883721,-1.0,-0.9,-1.1,-0.1,0.0,1,0,0.7406205475014511
13055,3263,2021,326,1,46,20,112.52457880557947,2.4,1.3,1.1,-0.2,1.0,1,0,0.9270756939001831
13059,3264,2021,326,1,50,28,82.41638523504275,-3.0,-0.3,0.4,0.1,-0.4,0,0,-1.2177798376843365
13063,3265,2021,326,2,68,45,84.63706808015856,-2.6,0.1,0.5,1.4,1.2,0,0,-0.17224118287966075
13067,3266,2021,326,1,31,4,88.24043217217975,-1.5,1.4,1.5,1.1,-0.5,0,0,-0.7499470463637137
13071,3267,2021,326,2,38,10,126.76017512269937,-3.2,-0.7,-0.6,-1.5,-0.5,0,0,0.6776003120208964
13075,3268,2021,326,2,40,11,74.96181806758156,-1.8,-1.2,-1.1,1.8,-0.1,0,0,1.8500305587964605
13079,3269,2021,326,1,34,8,111.8097087586611,-1.5,-0.6,-1.5,0.2,0.6,1,0,1.040048285322573
13083,3270,2021,327,2,47,22,85.39096930675133,-0.1,-0.1,0.8,-1.4,0.3,1,0,-1.803198892670356
13087,3271,2021,327,2,53,29,113.66775728713277,-0.4,0.1,0.3,-0.3,-0.7,1,0,0.08460002623993793
13091,3272,2021,327,2,56,34,112.28074664794909,-1.6,-0.9,-0.3,-0.1,-0.9,1,0,-0.5123679099998377
13095,3273,2021,327,1,29,7,89.66992180077393,1.7,-1.6,-1.9,-0.7,-0.9,1,0,-0.3874276654648901
13099,3274,2021,327,1,34,14,105.11276681216057,0.4,0.4,0.6,0.9,0.9,1,0,0.8059940329332405
13103,3275,2021,327,2,48,22,83.38056591059801,2.7,-1.6,1.1,-0.6,0.4,1,0,-1.6199523255430466
13107,3276,2021,327,2,65,41,103.78308321578349,0.3,-1.6,-1.2,2.3,-0.2,1,0,-1.1131366886924188
13111,3277,2021,327,1,26,3,78.3175986682968,-0.3,0.9,0.8,0.8,1.1,1,0,-0.8287534182320012
13115,3278,2021,327,1,52,27,77.35217360905138,0.7,-1.1,0.3,-0.4,-1.3,1,0,-0.07955575809404605
13119,3279,2021,327,1,63,41,98.6771309987974,-0.3,-0.7,-0.3,-0.9,0.8,1,0,-0.3351644832207948
13123,3280,2021,328,2,65,36,93.30781759116388,-1.7,0.4,0.7,1.1,0.3,1,1,-0.20807371497318108
13127,3281,2021,328,2,48,20,106.5839611987132,0.4,-2.1,-1.1,-0.9,0.3,1,1,-1.5386313448878908
13131,3282,2021,328,2,59,30,103.84815275314043,0.8,-0.0,0.4,-0.3,0.4,0,1,0.5580043668718586
13135,3283,2021,328,1,24,3,108.00004525072575,-1.1,-0.1,0.9,-1.4,1.0,1,1,0.2176847804291211
13139,3284,2021,328,1,36,12,103.83384352181251,-0.9,1.5,-0.6,0.8,0.1,0,1,-0.7159683851738349
13143,3285,2021,328,1,24,3,88.59615348063691,-2.4,1.3,0.6,1.8,-0.8,1,1,-1.3325376575706382
13147,3286,2021,328,1,28,5,97.84750913114276,-0.5,-0.8,0.6,0.2,1.4,1,1,-0.6675612238800541
13151,3287,2021,328,2,60,36,110.61086967918611,-0.1,-0.0,1.2,0.7,0.2,1,1,-0.43453387709303254
13155,3288,2021,328,1,44,21,82.068076599691,2.0,-0.4,1.7,1.2,1.3,1,1,-0.9666829979558287
13159,3289,2021,328,2,59,30,79.79175377078599,-0.8,-1.0,-0.4,0.1,0.1,1,1,0.6506018290228971
13163,3290,2021,329,1,27,3,83.71812296847473,0.1,0.1,-0.7,-1.9,0.1,0,0,-0.42636525667146186
13167,3291,2021,329,1,32,7,92.22802971502139,0.2,0.3,-0.5,1.2,-0.5,0,0,-1.0636207867630956
13171,3292,2021,329,2,52,25,123.53473899275197,1.5,1.3,-0.5,0.9,1.3,0,0,-1.5739488399910848
13175,3293,2021,329,2,23,3,104.34910837941584,1.5,1.6,0.4,0.7,-2.2,0,0,-0.917748888313312
13179,3294,2021,329,2,25,3,112.96335744632053,0.3,-0.7,-0.1,1.1,-0.3,0,0,-0.5644999347129308
13183,3295,2021,329,2,31,11,103.93084235927367,-0.3,1.4,-1.1,-1.3,-0.7,1,0,0.031229618671501185
13187,3296,2021,329,2,62,33,78.6945387923309,2.3,0.1,0.5,0.9,0.3,1,0,1.1480289804354002
13191,3297,2021,329,2,54,31,97.96579837213542,1.5,0.6,1.1,1.3,1.2,0,0,-0.3215604626759064
13195,3298,2021,329,1,56,34,130.51661221134304,-0.4,1.0,-0.8,0.2,-1.0,1,0,0.47517065113433377
13199,3299,2021,329,1,27,3,114.79728709465641,0.1,0.8,0.9,-0.8,-0.2,0,0,-0.8543383710041552
13203,3300,2021,330,1,46,23,89.65937202402813,-1.0,-2.6,0.7,-1.6,-0.4,0,1,0.30740386711404594
13207,3301,2021,330,2,41,19,105.28169538345014,-0.3,-0.6,-0.5,0.1,2.2,1,1,1.5632527307887631
13211,3302,2021,330,2,38,9,107.9540880515312,-1.5,-1.5,-0.6,-0.0,1.4,1,1,0.5131904961709495
13215,3303,2021,330,1,23,3,100.93748267519871,0.1,-0.4,0.1,1.0,0.7,1,1,-0.2176524308843692
13219,3304,2021,330,2,67,39,105.57290368046631,1.3,-1.2,-0.3,-0.7,-0.2,1,1,1.332757876018375
13223,3305,2021,330,2,55,32,76.22987674972629,0.2,1.4,0.4,0.4,-0.2,1,1,-0.28888954637575415
13227,3306,2021,330,1,42,14,83.47790228532305,-0.5,0.8,0.1,-2.3,0.9,1,1,-0.5697390717321188
13231,3307,2021,330,1,51,24,73.89720501790984,1.4,1.0,-0.0,0.1,-0.3,1,1,2.679255721112419
13235,3308,2021,330,2,45,23,111.69060019083578,-1.1,-1.2,-1.9,0.8,0.6,1,1,1.0086021349174241
13239,3309,2021,330,1,32,10,102.71627758534039,-0.9,-1.3,-0.8,0.5,-0.7,1,1,1.6251389351731993
13243,3310,2021,331,2,26,3,112.05155598778855,-0.6,-0.9,-0.0,0.3,0.1,0,0,0.26079766422093803
13247,3311,2021,331,2,31,7,106.5372306759486,0.9,2.4,1.2,-0.4,-0.3,1,0,0.8012158883921312
13251,3312,2021,331,2,38,13,95.79213844875487,1.8,-1.7,-0.8,0.8,1.8,1,0,-0.7763716130218132
13255,3313,2021,331,1,54,28,100.17911900665912,-2.3,0.1,0.3,0.7,-0.1,1,0,0.9354453390566865
13259,3314,2021,331,2,69,43,88.67818915316965,-0.7,0.6,-2.9,-0.1,-0.4,0,0,0.5462413553651567
13263,3315,2021,331,2,39,10,65.56650675437184,-0.4,0.3,-0.5,1.3,-0.7,1,0,1.4258273302661393
13267,3316,2021,331,1,67,44,83.25575448933279,-0.6,1.4,-0.4,-0.4,0.5,1,0,0.4658976026227454
13271,3317,2021,331,2,61,32,90.47084811566825,1.8,0.9,-2.4,0.9,-2.1,0,0,0.03388738180888005
13275,3318,2021,331,2,47,24,114.60540965774815,-1.3,0.7,-0.3,-1.7,1.5,0,0,-0.24399314829739083
13279,3319,2021,331,2,41,16,94.75158073698768,-0.4,-0.4,1.5,-1.6,0.4,1,0,1.530343063136414
13283,3320,2021,332,1,41,12,85.23822002693151,0.2,1.4,-0.5,0.9,-0.7,1,1,-0.8887521963602819
13287,3321,2021,332,1,50,23,102.44448838671227,0.7,0.7,-0.7,-1.6,-1.0,1,1,1.477822101160404
13291,3322,2021,332,1,45,22,111.68345713995765,-0.3,-1.3,-1.0,-0.5,-0.9,1,1,1.6778458866727843
13295,3323,2021,332,1,57,32,87.02068817925905,-1.1,-2.7,1.2,-0.2,-1.2,1,1,2.348987034603292
13299,3324,2021,332,1,33,5,105.85712341247721,-1.0,1.1,-0.4,0.7,-0.6,0,1,0.6667197427881915
13303,3325,2021,332,1,28,4,81.38514564928947,1.6,-0.3,1.3,0.5,-1.7,1,1,1.6507437666913138
13307,3326,2021,332,1,34,13,118.70091618938012,-1.3,-2.0,-1.7,-1.1,-0.8,1,1,-1.6840157379573546
13311,3327,2021,332,1,68,43,103.23757532202848,-1.4,-0.6,-2.3,-1.5,-1.5,1,1,0.2513411810339073
13315,3328,2021,332,1,68,45,75.4582382267916,-0.1,-0.1,-0.8,0.7,-0.2,1,1,0.1780344180146417
13319,3329,2021,332,1,55,30,117.04500864164636,1.1,-0.6,-2.0,-0.4,-0.9,1,1,1.5434405218042728
13323,3330,2021,333,1,64,39,113.16480054336293,1.5,-2.4,2.1,0.8,-1.8,1,1,0.5737892355500582
13327,3331,2021,333,2,68,46,130.4215299445524,1.8,-1.6,0.4,-0.4,-1.2,1,1,1.0796004518290987
13331,3332,2021,333,1,58,32,113.79262424717415,1.8,-0.2,1.0,0.6,0.8,1,1,2.0528215016733653
13335,3333,2021,333,1,42,21,97.29934991066519,1.2,-0.8,0.3,0.6,1.0,1,1,0.7348647659053955
13339,3334,2021,333,2,40,17,107.04768454085341,0.3,0.5,-0.2,0.1,0.7,1,1,0.36759119628696935
13343,3335,2021,333,1,31,11,105.96452554273442,0.6,-0.2,-1.0,-2.4,1.1,1,1,1.0231425044531923
13347,3336,2021,333,1,65,45,105.51355450782488,1.2,-1.2,-0.5,-0.7,-0.4,1,1,-1.1781326311828406
13351,3337,2021,333,2,36,15,99.10284079562743,0.4,-0.9,-1.1,1.3,1.1,1,1,-0.6888516727384927
13355,3338,2021,333,1,43,15,94.51654276341486,1.2,-0.6,-0.1,-0.2,0.9,1,1,-0.4496198645478137
13359,3339,2021,333,2,41,19,109.41546725406202,2.8,1.3,0.4,1.4,0.7,1,1,0.6461582638069069
13363,3340,2021,334,2,58,34,47.42145281952568,-0.4,0.2,-0.3,-0.8,-1.3,1,1,-0.0669009756650105
13367,3341,2021,334,2,52,28,95.78028033486768,1.3,-0.2,-1.2,-0.5,-1.0,1,1,-0.8172223485573974
13371,3342,2021,334,1,30,3,115.73955901924494,-0.3,0.4,-0.2,-0.0,1.4,1,1,-1.0153032131490942
13375,3343,2021,334,1,47,19,89.89796024296906,-0.6,1.6,-0.5,0.5,0.2,1,1,-1.1584014192210539
13379,3344,2021,334,1,61,41,91.93910103102112,-1.4,0.8,-0.1,2.2,-1.7,1,1,-1.0861972011775516
13383,3345,2021,334,1,61,33,117.01631968491557,1.8,-0.5,2.4,2.0,0.7,0,1,1.3557728040639696
13387,3346,2021,334,1,69,42,101.12428431219489,-1.1,-0.3,-0.7,-0.0,1.1,1,1,1.0599308215101177
13391,3347,2021,334,2,28,4,103.63844156704438,1.6,-1.4,0.5,-1.1,-0.7,1,1,0.41433310462886447
13395,3348,2021,334,2,61,35,96.80465992680823,0.4,-1.5,1.9,0.9,0.1,1,1,-0.4005156876829014
13399,3349,2021,334,2,65,37,84.7166832233163,-0.0,-0.7,-0.4,-1.4,-1.0,1,1,-1.939570381876871
13403,3350,2021,335,1,68,46,111.60963659779038,0.4,-0.0,0.6,-0.3,1.3,1,0,0.9875811463925809
13407,3351,2021,335,1,52,24,111.0553577738865,0.6,-1.3,0.7,0.3,0.7,1,0,0.22589143475529525
13411,3352,2021,335,2,68,39,71.5365090286197,1.3,-0.3,0.0,-0.8,-0.0,1,0,0.9103203146760303
13415,3353,2021,335,2,39,12,92.51155606909967,2.9,1.8,-0.1,1.6,0.4,1,0,0.9893283377900196
13419,3354,2021,335,1,40,18,114.56115908378847,-0.9,0.5,1.5,1.3,1.3,1,0,2.075408818090294
13423,3355,2021,335,1,62,35,119.3486753488043,0.3,0.2,-1.1,0.3,-1.2,1,0,1.1644236611783294
13427,3356,2021,335,2,68,47,112.94274459123676,0.6,-0.0,1.1,1.9,0.2,1,0,-0.10782713317829053
13431,3357,2021,335,1,23,3,105.07894368372072,-0.8,1.3,0.1,-0.2,-1.1,1,0,1.4877802099252118
13435,3358,2021,335,2,67,45,91.51325238455308,1.5,-0.6,0.6,-0.6,1.0,1,0,1.3712100488246335
13439,3359,2021,335,1,45,20,104.30600336770175,0.3,0.9,0.1,0.5,-0.1,0,0,0.252507406571842
13443,3360,2021,336,1,64,44,99.36987611505361,2.9,-0.3,-0.1,-0.5,-1.3,0,1,-0.690733354317477
13447,3361,2021,336,1,36,9,100.78147257230562,1.8,0.9,-0.9,-0.6,1.2,0,1,0.21334863640255747
13451,3362,2021,336,1,62,39,88.9160224734035,1.6,-0.9,1.0,-1.6,-0.1,0,1,-0.46420162056012937
13455,3363,2021,336,2,68,43,85.74343088993334,0.0,-2.0,-1.6,0.2,0.6,1,1,1.1353854329427895
13459,3364,2021,336,2,44,19,93.91437680976337,0.8,-1.0,-1.9,0.5,-1.0,1,1,0.34501984567544347
13463,3365,2021,336,1,29,9,125.38103346674478,1.8,-2.6,-1.3,-1.7,-0.6,1,1,-0.9061119016778151
13467,3366,2021,336,2,32,8,85.77477768609553,-2.2,0.1,-0.4,-1.8,1.5,0,1,-1.8611350908089357
13471,3367,2021,336,1,39,10,118.63588208254282,2.2,1.3,0.3,0.1,1.2,0,1,0.8828859026646014
13475,3368,2021,336,2,69,44,98.5541571838502,0.8,-0.4,-1.6,-1.5,-0.3,1,1,-1.6976960138800177
13479,3369,2021,336,1,28,3,75.78377957533026,0.6,1.0,0.9,-1.0,0.1,0,1,-0.929541400233323
13483,3370,2021,337,1,33,12,115.12435146363626,-0.3,0.6,0.2,0.8,-0.2,1,0,0.282315732469825
13487,3371,2021,337,2,58,36,108.6805635459154,-0.7,1.0,0.3,-0.6,-1.1,1,0,-0.4625153608828748
13491,3372,2021,337,2,46,26,98.52832716553651,0.1,-0.3,0.0,-0.2,0.2,1,0,-1.9255605756669614
13495,3373,2021,337,1,23,3,80.69239331846448,2.7,0.8,-1.2,1.5,-1.2,1,0,0.19313832983970192
13499,3374,2021,337,2,42,17,104.19381531889175,1.7,0.5,-2.4,-1.7,-1.0,1,0,-1.1717334644885362
13503,3375,2021,337,1,61,37,96.99481414914948,0.9,-0.6,-0.7,-0.8,-0.6,1,0,-1.0009779666882643
13507,3376,2021,337,2,39,19,100.49601755431402,-1.3,0.6,0.2,-1.3,0.4,1,0,0.48079439343582064
13511,3377,2021,337,2,66,39,112.86242965274049,0.9,0.1,-0.4,0.4,0.1,1,0,0.08776158866808016
13515,3378,2021,337,2,62,40,100.05933544939872,0.2,1.5,1.7,-0.3,-0.1,1,0,-0.39621584857617753
13519,3379,2021,337,2,31,5,127.2995261126586,-0.2,1.6,-0.7,0.4,1.0,1,0,0.2919485587731038
13523,3380,2021,338,2,29,3,79.223829907331,-1.6,1.8,-1.6,0.7,-0.8,1,1,-2.171840126499267
13527,3381,2021,338,2,36,11,89.00499771207537,-1.4,1.0,-0.0,0.2,2.3,1,1,-0.13004269535468538
13531,3382,2021,338,1,44,23,96.4574395172476,-0.7,-0.3,-0.6,0.5,2.0,0,1,-0.7696573913398368
13535,3383,2021,338,1,28,3,117.25107105903481,-1.5,0.2,0.3,-1.5,1.4,0,1,-1.6216009186041338
13539,3384,2021,338,1,27,5,103.3744917647713,-1.0,-0.7,-0.2,-0.0,0.1,1,1,-2.2583395366811083
13543,3385,2021,338,1,32,4,114.05367546195161,-1.4,0.2,-1.0,1.0,-0.0,0,1,-1.2030057731132642
13547,3386,2021,338,2,40,15,91.12940659254745,-1.5,0.6,1.0,2.0,-0.1,1,1,-1.4053269589643331
13551,3387,2021,338,2,69,48,98.18532460515752,-1.4,-1.4,0.7,0.4,1.1,0,1,-0.13640583953207622
13555,3388,2021,338,2,50,25,117.6676694058581,-2.3,-0.3,1.6,-0.0,0.9,1,1,-0.44344327297659825
13559,3389,2021,338,2,69,48,96.16320406140099,-1.5,1.0,0.9,-0.0,0.8,1,1,-1.0279669993562248
13563,3390,2021,339,2,63,39,113.70450677466904,-1.5,-0.4,0.5,-0.6,-1.4,0,0,0.9045937331464179
13567,3391,2021,339,2,37,16,115.31617110038246,-1.0,-0.3,0.3,0.7,-0.3,1,0,-0.011828081381434895
13571,3392,2021,339,1,33,8,107.02666887097041,-1.1,0.9,0.1,0.3,-0.7,1,0,0.10964320223725864
13575,3393,2021,339,1,26,3,89.46434980066519,-1.1,1.0,-0.3,0.9,-0.1,0,0,0.3130243806600189
13579,3394,2021,339,2,57,32,71.04846480930985,-0.4,1.9,0.5,2.2,1.5,1,0,0.04365570499147881
13583,3395,2021,339,1,56,30,114.01846492073363,0.4,0.9,0.1,1.3,0.2,1,0,0.398147865169052
13587,3396,2021,339,1,54,26,108.3845431680325,-0.5,-2.4,1.3,-1.4,1.3,0,0,-0.3906703927089948
13591,3397,2021,339,1,44,20,106.06843819069998,0.2,1.7,-0.8,-0.0,0.6,1,0,0.36881597397754223
13595,3398,2021,339,1,63,35,92.33597631609761,0.2,1.1,-0.7,1.0,-0.2,1,0,0.5031141760855912
13599,3399,2021,339,1,32,12,96.35816627747081,-0.3,0.5,-0.6,0.3,-0.0,1,0,-1.05430426596019
13603,3400,2021,340,2,54,27,86.91832638887298,-0.4,1.2,1.0,0.1,-1.6,0,0,-1.209811099120479
13607,3401,2021,340,1,49,23,116.00568670656408,0.6,0.2,0.9,-1.0,-1.5,0,0,0.5173247745992384
13611,3402,2021,340,1,26,3,99.47039900197029,-0.5,-0.1,-0.6,0.8,0.9,1,0,-0.024467185842494008
13615,3403,2021,340,2,29,3,112.17300435667184,1.5,-0.5,-0.6,2.1,-0.3,0,0,0.23857490585201996
13619,3404,2021,340,1,33,9,91.55542816220591,-0.9,0.9,0.6,0.9,0.5,1,0,1.3019394358752332
13623,3405,2021,340,2,37,13,99.97824179905612,1.4,-0.7,-1.5,-1.0,0.8,1,0,0.7485083173258761
13627,3406,2021,340,1,28,3,84.97090550267649,0.2,-0.2,1.6,0.6,-0.6,0,0,-0.025463987375597474
13631,3407,2021,340,2,42,14,119.2445531855612,-0.5,0.3,-0.9,0.3,0.5,1,0,-0.4679202683564967
13635,3408,2021,340,1,36,12,74.91554095632844,1.6,0.4,0.9,0.1,-0.3,1,0,1.4063038264137153
13639,3409,2021,340,1,65,38,91.86100674973173,0.5,-1.6,-0.8,1.1,0.3,0,0,1.147700378698379
13643,3410,2021,341,1,58,29,108.00160036119598,-1.8,1.4,1.4,-1.4,1.8,1,0,0.6576826972676958
13647,3411,2021,341,2,36,11,95.19309155029465,0.4,-1.1,0.1,0.3,0.5,1,0,-0.5268747988041506
13651,3412,2021,341,2,30,3,98.55986921708639,-0.5,-0.8,1.0,-0.3,-1.0,0,0,0.00032330689836945645
13655,3413,2021,341,1,49,25,126.09213566447374,-0.1,0.3,0.4,0.9,0.2,1,0,1.1361266142165665
13659,3414,2021,341,1,64,39,82.48902411725875,0.1,0.3,-0.1,-0.9,-0.1,0,0,-0.6717365567700375
13663,3415,2021,341,2,23,3,110.58007597551074,-0.1,-1.2,1.7,-1.4,-2.3,1,0,0.2119194950768431
13667,3416,2021,341,1,59,36,114.3140014484357,-1.4,-1.8,0.5,0.7,-0.1,0,0,-0.5865786699710016
13671,3417,2021,341,1,39,15,76.10743446440524,0.3,0.2,0.8,2.4,-0.7,1,0,-0.1905492929224629
13675,3418,2021,341,1,58,37,110.62965603070593,-0.3,0.1,1.1,-0.6,-2.4,1,0,-0.8815037273164781
13679,3419,2021,341,2,54,30,94.07604719653365,0.6,1.5,2.3,0.4,-1.8,1,0,-0.7150610995890586
13683,3420,2021,342,2,66,37,101.16842356859551,1.0,-1.5,-1.4,1.1,-0.8,1,1,0.2520120474692802
13687,3421,2021,342,2,60,34,125.7555245579674,-0.9,1.4,0.5,-1.5,0.0,1,1,-1.3109215748662304
13691,3422,2021,342,2,59,37,91.93874478350806,-0.6,0.8,0.3,0.6,0.4,1,1,-1.0822736645070263
13695,3423,2021,342,2,53,24,83.25850246786663,-2.0,-0.2,-0.1,1.8,0.2,1,1,0.12989537368214416
13699,3424,2021,342,1,26,3,113.92264873806995,1.1,-1.5,0.5,-0.6,-0.1,1,1,1.1533647199648018
13703,3425,2021,342,2,29,3,113.58056195208941,2.4,0.2,-0.4,0.0,-0.0,1,1,0.9587232415897561
13707,3426,2021,342,1,32,4,103.43468275029156,1.1,0.2,1.3,0.0,0.5,1,1,0.28008049883310593
13711,3427,2021,342,1,48,28,90.05952404196846,0.3,0.7,-1.1,0.7,0.2,1,1,0.10367685748835816
13715,3428,2021,342,1,28,3,93.47245793049055,-1.8,-0.4,0.4,-0.7,1.0,0,1,0.19687678487157276
13719,3429,2021,342,2,59,32,98.35815267409859,1.2,-1.5,0.6,1.2,1.1,0,1,0.6592705300489758
13723,3430,2021,343,1,42,22,96.7191918819868,0.9,-0.7,0.5,0.9,0.4,1,1,0.3186994285559356
13727,3431,2021,343,1,65,43,105.00112768672837,1.5,0.3,0.5,-0.4,0.1,0,1,2.085289889780086
13731,3432,2021,343,2,50,25,114.07221386559294,0.3,0.6,-0.6,-1.6,-0.6,1,1,0.743233169668882
13735,3433,2021,343,1,52,29,123.01900530499829,-1.3,-0.8,-1.4,-0.3,0.9,1,1,1.6918361185401856
13739,3434,2021,343,1,60,37,88.49318769376308,1.4,-1.9,-1.3,1.2,1.5,1,1,0.019439639106353906
13743,3435,2021,343,2,59,34,98.8719718077357,0.7,-0.7,0.2,0.2,0.3,1,1,0.7491352300092603
13747,3436,2021,343,2,69,44,71.00395507291745,0.3,0.7,0.9,2.1,0.8,0,1,0.5107267742834417
13751,3437,2021,343,2,52,24,74.81314286862194,0.9,-0.0,-0.9,0.1,1.7,1,1,1.21974342564777
13755,3438,2021,343,2,32,7,111.18525387043947,-0.6,-0.5,-1.5,1.8,0.9,1,1,0.42416228335984374
13759,3439,2021,343,1,45,24,96.13185681187588,2.9,-0.5,0.2,0.6,-0.9,1,1,-0.2419629767150875
13763,3440,2021,344,1,30,6,105.45470518866992,0.5,0.7,1.0,-0.3,0.5,1,0,-0.7545729371343115
13767,3441,2021,344,1,62,35,114.12000382481834,0.6,0.3,0.3,0.1,-0.3,1,0,-1.1828509366945494
13771,3442,2021,344,2,56,35,101.40994711662631,0.7,1.3,-1.7,0.2,0.7,0,0,-0.8056142202566599
13775,3443,2021,344,1,48,20,118.77693084759139,0.0,-0.6,0.7,-1.3,0.7,1,0,-1.0490230408064858
13779,3444,2021,344,2,40,15,112.04352649108702,-0.1,-1.1,-2.2,-0.3,1.8,1,0,-1.4243427870664078
13783,3445,2021,344,2,42,22,106.3509775101408,1.5,2.7,0.5,0.5,-0.3,1,0,-0.6354995145800072
13787,3446,2021,344,1,47,21,94.70593175794232,0.3,-1.6,-1.0,2.2,0.0,1,0,-0.3472053550418661
13791,3447,2021,344,2,68,43,117.26288335817264,0.9,-1.3,-0.0,-0.0,0.2,1,0,-0.2609119296347852
13795,3448,2021,344,1,26,3,100.05752719121251,0.0,0.0,-1.0,0.7,0.4,0,0,-1.453991210255533
13799,3449,2021,344,2,39,15,96.99091027805646,1.2,0.2,0.3,1.0,0.4,1,0,-1.5853130029646307
13803,3450,2021,345,2,24,3,119.58579449798107,0.6,-0.4,-0.2,-0.5,-0.4,1,1,0.5073849150888646
13807,3451,2021,345,1,53,30,88.32369269735821,0.5,0.8,0.3,-0.6,0.4,1,1,-0.655232884238432
13811,3452,2021,345,2,34,7,94.29360181129901,3.1,0.6,0.9,0.7,-1.0,1,1,0.5412207149831383
13815,3453,2021,345,2,51,24,87.00664471363866,1.3,-1.3,-0.9,-0.1,-0.3,1,1,-1.9654382427622825
13819,3454,2021,345,1,55,28,105.52409744694575,0.9,-0.3,-0.8,-0.6,-1.6,1,1,-0.2241341911382786
13823,3455,2021,345,2,29,8,99.0375672949268,1.1,1.0,-1.2,-2.1,-1.3,1,1,-0.47951247695851107
13827,3456,2021,345,2,43,23,83.71727949092175,0.0,-1.0,0.9,-0.8,-0.5,1,1,-0.2624587330398534
13831,3457,2021,345,2,40,19,90.16647484780793,-0.5,0.6,-0.9,0.6,0.4,1,1,-0.7810496510746981
13835,3458,2021,345,1,59,34,76.69234303844314,-0.8,-0.1,-0.9,0.7,-0.5,1,1,0.2212063280709061
13839,3459,2021,345,1,33,13,102.53140904295626,0.1,-0.0,-0.9,-0.4,0.2,0,1,-0.7820155996216505
