,employeeID,year,team,region,age,experience,workSampleTest,b5cons,b5extra,b5open,b5emos,b5agree,feedbackmeet,teamBonus,productivity
13361,3340,2019,334,2,56,32,47.42145281952568,-0.4,0.2,-0.3,-0.8,-1.3,1,1,0.12697990184646837
13362,3340,2020,334,2,57,33,47.42145281952568,-0.4,0.2,-0.3,-0.8,-1.3,1,1,0.84114994246169
13363,3340,2021,334,2,58,34,47.42145281952568,-0.4,0.2,-0.3,-0.8,-1.3,1,1,-0.0669009756650105
13364,3341,2018,334,2,49,25,95.78028033486768,1.3,-0.2,-1.2,-0.5,-1.0,1,1,0.5075481901568437
13365,3341,2019,334,2,50,26,95.78028033486768,1.3,-0.2,-1.2,-0.5,-1.0,1,1,-0.3159403170714918
13366,3341,2020,334,2,51,27,95.78028033486768,1.3,-0.2,-1.2,-0.5,-1.0,1,1,-0.08734733853043368
13367,3341,2021,334,2,52,28,95.78028033486768,1.3,-0.2,-1.2,-0.5,-1.0,1,1,-0.8172223485573974
13368,3342,2018,334,1,27,0,115.73955901924494,-0.3,0.4,-0.2,-0.0,1.4,1,1,1.1632885356124956
13369,3342,2019,334,1,28,1,115.73955901924494,-0.3,0.4,-0.2,-0.0,1.4,1,1,-0.41866178614877086
13370,3342,2020,334,1,29,2,115.73955901924494,-0.3,0.4,-0.2,-0.0,1.4,1,1,0.12909695510684543
13371,3342,2021,334,1,30,3,115.73955901924494,-0.3,0.4,-0.2,-0.0,1.4,1,1,-1.0153032131490942
13372,3343,2018,334,1,44,16,89.89796024296906,-0.6,1.6,-0.5,0.5,0.2,1,1,-0.6120276755325439
13373,3343,2019,334,1,45,17,89.89796024296906,-0.6,1.6,-0.5,0.5,0.2,1,1,-0.456853792909617
13374,3343,2020,334,1,46,18,89.89796024296906,-0.6,1.6,-0.5,0.5,0.2,1,1,-1.2705217886352012
13375,3343,2021,334,1,47,19,89.89796024296906,-0.6,1.6,-0.5,0.5,0.2,1,1,-1.1584014192210539
13376,3344,2018,334,1,58,38,91.93910103102112,-1.4,0.8,-0.1,2.2,-1.7,1,1,-0.6399992871172584
13377,3344,2019,334,1,59,39,91.93910103102112,-1.4,0.8,-0.1,2.2,-1.7,1,1,-0.3608333695140402
13378,3344,2020,334,1,60,40,91.93910103102112,-1.4,0.8,-0.1,2.2,-1.7,1,1,0.2412013820511937
13379,3344,2021,334,1,61,41,91.93910103102112,-1.4,0.8,-0.1,2.2,-1.7,1,1,-1.0861972011775516
13380,3345,2018,334,1,58,30,117.01631968491557,1.8,-0.5,2.4,2.0,0.7,1,1,-1.5303441457083955
13381,3345,2019,334,1,59,31,117.01631968491557,1.8,-0.5,2.4,2.0,0.7,1,1,-0.15661781785634182
13382,3345,2020,334,1,60,32,117.01631968491557,1.8,-0.5,2.4,2.0,0.7,1,1,-0.4547475311544869
13383,3345,2021,334,1,61,33,117.01631968491557,1.8,-0.5,2.4,2.0,0.7,0,1,1.3557728040639696
13384,3346,2018,334,1,66,39,101.12428431219489,-1.1,-0.3,-0.7,-0.0,1.1,1,1,0.8798209140091178
13385,3346,2019,334,1,67,40,101.12428431219489,-1.1,-0.3,-0.7,-0.0,1.1,1,1,0.4609886300936354
13386,3346,2020,334,1,68,41,101.12428431219489,-1.1,-0.3,-0.7,-0.0,1.1,1,1,0.17236661392781746
13387,3346,2021,334,1,69,42,101.12428431219489,-1.1,-0.3,-0.7,-0.0,1.1,1,1,1.0599308215101177
13388,3347,2018,334,2,25,1,103.63844156704438,1.6,-1.4,0.5,-1.1,-0.7,0,1,-0.539573386195224
13389,3347,2019,334,2,26,2,103.63844156704438,1.6,-1.4,0.5,-1.1,-0.7,1,1,0.15782684039039088
13390,3347,2020,334,2,27,3,103.63844156704438,1.6,-1.4,0.5,-1.1,-0.7,1,1,0.553702285277157
13391,3347,2021,334,2,28,4,103.63844156704438,1.6,-1.4,0.5,-1.1,-0.7,1,1,0.41433310462886447
13392,3348,2018,334,2,58,32,96.80465992680823,0.4,-1.5,1.9,0.9,0.1,1,1,-1.0818604898844772
13393,3348,2019,334,2,59,33,96.80465992680823,0.4,-1.5,1.9,0.9,0.1,1,1,-0.41942971136161816
13394,3348,2020,334,2,60,34,96.80465992680823,0.4,-1.5,1.9,0.9,0.1,1,1,-2.025744570337133
13395,3348,2021,334,2,61,35,96.80465992680823,0.4,-1.5,1.9,0.9,0.1,1,1,-0.4005156876829014
13396,3349,2018,334,2,62,34,84.7166832233163,-0.0,-0.7,-0.4,-1.4,-1.0,1,1,-1.9856057959452742
13397,3349,2019,334,2,63,35,84.7166832233163,-0.0,-0.7,-0.4,-1.4,-1.0,1,1,-1.4676431407019328
13398,3349,2020,334,2,64,36,84.7166832233163,-0.0,-0.7,-0.4,-1.4,-1.0,1,1,-0.8539638703095697
13399,3349,2021,334,2,65,37,84.7166832233163,-0.0,-0.7,-0.4,-1.4,-1.0,1,1,-1.939570381876871
13400,3350,2018,335,1,65,43,111.60963659779038,0.4,-0.0,0.6,-0.3,1.3,1,0,-1.1458127788469579
13401,3350,2019,335,1,66,44,111.60963659779038,0.4,-0.0,0.6,-0.3,1.3,1,0,0.832406588846485
13402,3350,2020,335,1,67,45,111.60963659779038,0.4,-0.0,0.6,-0.3,1.3,1,0,0.775492119766216
13403,3350,2021,335,1,68,46,111.60963659779038,0.4,-0.0,0.6,-0.3,1.3,1,0,0.9875811463925809
13404,3351,2018,335,1,49,21,111.0553577738865,0.6,-1.3,0.7,0.3,0.7,1,0,1.3752182146611909
13405,3351,2019,335,1,50,22,111.0553577738865,0.6,-1.3,0.7,0.3,0.7,1,0,0.812270048912094
13406,3351,2020,335,1,51,23,111.0553577738865,0.6,-1.3,0.7,0.3,0.7,1,0,1.4818242929943692
13407,3351,2021,335,1,52,24,111.0553577738865,0.6,-1.3,0.7,0.3,0.7,1,0,0.22589143475529525
13408,3352,2018,335,2,65,36,71.5365090286197,1.3,-0.3,0.0,-0.8,-0.0,1,0,1.3353609147294454
13409,3352,2019,335,2,66,37,71.5365090286197,1.3,-0.3,0.0,-0.8,-0.0,1,0,1.9829513233566913
13410,3352,2020,335,2,67,38,71.5365090286197,1.3,-0.3,0.0,-0.8,-0.0,0,0,-0.45741979581396547
13411,3352,2021,335,2,68,39,71.5365090286197,1.3,-0.3,0.0,-0.8,-0.0,1,0,0.9103203146760303
13412,3353,2018,335,2,36,9,92.51155606909967,2.9,1.8,-0.1,1.6,0.4,1,0,0.7004014464752373
13413,3353,2019,335,2,37,10,92.51155606909967,2.9,1.8,-0.1,1.6,0.4,1,0,2.7911998263403803
13414,3353,2020,335,2,38,11,92.51155606909967,2.9,1.8,-0.1,1.6,0.4,1,0,1.1381102661712428
13415,3353,2021,335,2,39,12,92.51155606909967,2.9,1.8,-0.1,1.6,0.4,1,0,0.9893283377900196
13416,3354,2018,335,1,37,15,114.56115908378847,-0.9,0.5,1.5,1.3,1.3,1,0,1.798373557150665
13417,3354,2019,335,1,38,16,114.56115908378847,-0.9,0.5,1.5,1.3,1.3,1,0,1.2991366528223451
13418,3354,2020,335,1,39,17,114.56115908378847,-0.9,0.5,1.5,1.3,1.3,1,0,1.1272115688697422
13419,3354,2021,335,1,40,18,114.56115908378847,-0.9,0.5,1.5,1.3,1.3,1,0,2.075408818090294
13420,3355,2018,335,1,59,32,119.3486753488043,0.3,0.2,-1.1,0.3,-1.2,1,0,0.44224911871501305
13421,3355,2019,335,1,60,33,119.3486753488043,0.3,0.2,-1.1,0.3,-1.2,1,0,1.660893902493376
13422,3355,2020,335,1,61,34,119.3486753488043,0.3,0.2,-1.1,0.3,-1.2,1,0,-0.28887847943160844
13423,3355,2021,335,1,62,35,119.3486753488043,0.3,0.2,-1.1,0.3,-1.2,1,0,1.1644236611783294
13424,3356,2018,335,2,65,44,112.94274459123676,0.6,-0.0,1.1,1.9,0.2,0,0,2.106406729774217
13425,3356,2019,335,2,66,45,112.94274459123676,0.6,-0.0,1.1,1.9,0.2,1,0,1.864557976690519
13426,3356,2020,335,2,67,46,112.94274459123676,0.6,-0.0,1.1,1.9,0.2,1,0,1.7781781835234012
13427,3356,2021,335,2,68,47,112.94274459123676,0.6,-0.0,1.1,1.9,0.2,1,0,-0.10782713317829053
13428,3357,2018,335,1,20,0,105.07894368372072,-0.8,1.3,0.1,-0.2,-1.1,1,0,1.5252284676462953
13429,3357,2019,335,1,21,1,105.07894368372072,-0.8,1.3,0.1,-0.2,-1.1,1,0,0.9990203396212705
13430,3357,2020,335,1,22,2,105.07894368372072,-0.8,1.3,0.1,-0.2,-1.1,1,0,-0.46666810341376413
13431,3357,2021,335,1,23,3,105.07894368372072,-0.8,1.3,0.1,-0.2,-1.1,1,0,1.4877802099252118
13432,3358,2018,335,2,64,42,91.51325238455308,1.5,-0.6,0.6,-0.6,1.0,1,0,1.052316269623939
13433,3358,2019,335,2,65,43,91.51325238455308,1.5,-0.6,0.6,-0.6,1.0,1,0,1.0492124614911837
13434,3358,2020,335,2,66,44,91.51325238455308,1.5,-0.6,0.6,-0.6,1.0,1,0,-0.41863364165297945
13435,3358,2021,335,2,67,45,91.51325238455308,1.5,-0.6,0.6,-0.6,1.0,1,0,1.3712100488246335
13436,3359,2018,335,1,42,17,104.30600336770175,0.3,0.9,0.1,0.5,-0.1,1,0,1.1769419037057214
13437,3359,2019,335,1,43,18,104.30600336770175,0.3,0.9,0.1,0.5,-0.1,1,0,1.3891516083744937
13438,3359,2020,335,1,44,19,104.30600336770175,0.3,0.9,0.1,0.5,-0.1,1,0,0.7113036740272815
13439,3359,2021,335,1,45,20,104.30600336770175,0.3,0.9,0.1,0.5,-0.1,0,0,0.252507406571842
13440,3360,2018,336,1,61,41,99.36987611505361,2.9,-0.3,-0.1,-0.5,-1.3,0,1,-0.027123307392229408
13441,3360,2019,336,1,62,42,99.36987611505361,2.9,-0.3,-0.1,-0.5,-1.3,0,1,-0.3838368694853162
13442,3360,2020,336,1,63,43,99.36987611505361,2.9,-0.3,-0.1,-0.5,-1.3,1,1,0.8600554463532333
13443,3360,2021,336,1,64,44,99.36987611505361,2.9,-0.3,-0.1,-0.5,-1.3,0,1,-0.690733354317477
13444,3361,2018,336,1,33,6,100.78147257230562,1.8,0.9,-0.9,-0.6,1.2,0,1,0.4064911824552858
13445,3361,2019,336,1,34,7,100.78147257230562,1.8,0.9,-0.9,-0.6,1.2,0,1,-0.4664240500695468
13446,3361,2020,336,1,35,8,100.78147257230562,1.8,0.9,-0.9,-0.6,1.2,1,1,0.2283106547746877
13447,3361,2021,336,1,36,9,100.78147257230562,1.8,0.9,-0.9,-0.6,1.2,0,1,0.21334863640255747
13448,3362,2018,336,1,59,36,88.9160224734035,1.6,-0.9,1.0,-1.6,-0.1,1,1,-0.7141831002576042
13449,3362,2019,336,1,60,37,88.9160224734035,1.6,-0.9,1.0,-1.6,-0.1,1,1,-0.249934665090075
13450,3362,2020,336,1,61,38,88.9160224734035,1.6,-0.9,1.0,-1.6,-0.1,1,1,2.2023119412381114
13451,3362,2021,336,1,62,39,88.9160224734035,1.6,-0.9,1.0,-1.6,-0.1,0,1,-0.46420162056012937
13452,3363,2018,336,2,65,40,85.74343088993334,0.0,-2.0,-1.6,0.2,0.6,1,1,-1.6016179877106338
13453,3363,2019,336,2,66,41,85.74343088993334,0.0,-2.0,-1.6,0.2,0.6,0,1,-0.33111082116481155
13454,3363,2020,336,2,67,42,85.74343088993334,0.0,-2.0,-1.6,0.2,0.6,1,1,1.2274567970589374
13455,3363,2021,336,2,68,43,85.74343088993334,0.0,-2.0,-1.6,0.2,0.6,1,1,1.1353854329427895
13456,3364,2018,336,2,41,16,93.91437680976337,0.8,-1.0,-1.9,0.5,-1.0,1,1,-1.1292366258187343
13457,3364,2019,336,2,42,17,93.91437680976337,0.8,-1.0,-1.9,0.5,-1.0,1,1,0.4510387869007443
13458,3364,2020,336,2,43,18,93.91437680976337,0.8,-1.0,-1.9,0.5,-1.0,0,1,-0.19051837249842252
13459,3364,2021,336,2,44,19,93.91437680976337,0.8,-1.0,-1.9,0.5,-1.0,1,1,0.34501984567544347
13460,3365,2018,336,1,26,6,125.38103346674478,1.8,-2.6,-1.3,-1.7,-0.6,0,1,0.3917455302867656
13461,3365,2019,336,1,27,7,125.38103346674478,1.8,-2.6,-1.3,-1.7,-0.6,0,1,-0.14127675588146088
13462,3365,2020,336,1,28,8,125.38103346674478,1.8,-2.6,-1.3,-1.7,-0.6,1,1,-1.3598172541649352
13463,3365,2021,336,1,29,9,125.38103346674478,1.8,-2.6,-1.3,-1.7,-0.6,1,1,-0.9061119016778151
13464,3366,2018,336,2,29,5,85.77477768609553,-2.2,0.1,-0.4,-1.8,1.5,1,1,-2.0657111629952976
13465,3366,2019,336,2,30,6,85.77477768609553,-2.2,0.1,-0.4,-1.8,1.5,1,1,-1.1581390330186794
13466,3366,2020,336,2,31,7,85.77477768609553,-2.2,0.1,-0.4,-1.8,1.5,1,1,-1.6909802710819701
13467,3366,2021,336,2,32,8,85.77477768609553,-2.2,0.1,-0.4,-1.8,1.5,0,1,-1.8611350908089357
13468,3367,2018,336,1,36,7,118.63588208254282,2.2,1.3,0.3,0.1,1.2,0,1,-0.16776820853614685
13469,3367,2019,336,1,37,8,118.63588208254282,2.2,1.3,0.3,0.1,1.2,1,1,1.4849498324399715
13470,3367,2020,336,1,38,9,118.63588208254282,2.2,1.3,0.3,0.1,1.2,1,1,-0.8443302414010917
13471,3367,2021,336,1,39,10,118.63588208254282,2.2,1.3,0.3,0.1,1.2,0,1,0.8828859026646014
13472,3368,2018,336,2,66,41,98.5541571838502,0.8,-0.4,-1.6,-1.5,-0.3,0,1,-0.6293416792643209
13473,3368,2019,336,2,67,42,98.5541571838502,0.8,-0.4,-1.6,-1.5,-0.3,1,1,-0.6213336214856194
13474,3368,2020,336,2,68,43,98.5541571838502,0.8,-0.4,-1.6,-1.5,-0.3,0,1,-1.2411840124406865
13475,3368,2021,336,2,69,44,98.5541571838502,0.8,-0.4,-1.6,-1.5,-0.3,1,1,-1.6976960138800177
13476,3369,2018,336,1,25,0,75.78377957533026,0.6,1.0,0.9,-1.0,0.1,0,1,-1.299998333630202
13477,3369,2019,336,1,26,1,75.78377957533026,0.6,1.0,0.9,-1.0,0.1,0,1,-1.5350572989462448
13478,3369,2020,336,1,27,2,75.78377957533026,0.6,1.0,0.9,-1.0,0.1,1,1,-1.1116275685651649
13479,3369,2021,336,1,28,3,75.78377957533026,0.6,1.0,0.9,-1.0,0.1,0,1,-0.929541400233323
13480,3370,2018,337,1,30,9,115.12435146363626,-0.3,0.6,0.2,0.8,-0.2,1,0,0.02846577954615016
13481,3370,2019,337,1,31,10,115.12435146363626,-0.3,0.6,0.2,0.8,-0.2,1,0,-0.516638907181172
13482,3370,2020,337,1,32,11,115.12435146363626,-0.3,0.6,0.2,0.8,-0.2,1,0,0.9606119987051293
13483,3370,2021,337,1,33,12,115.12435146363626,-0.3,0.6,0.2,0.8,-0.2,1,0,0.282315732469825
13484,3371,2018,337,2,55,33,108.6805635459154,-0.7,1.0,0.3,-0.6,-1.1,1,0,-2.0017848243862306
13485,3371,2019,337,2,56,34,108.6805635459154,-0.7,1.0,0.3,-0.6,-1.1,1,0,1.0064732859813916
13486,3371,2020,337,2,57,35,108.6805635459154,-0.7,1.0,0.3,-0.6,-1.1,1,0,-0.6184366431323874
13487,3371,2021,337,2,58,36,108.6805635459154,-0.7,1.0,0.3,-0.6,-1.1,1,0,-0.4625153608828748
13488,3372,2018,337,2,43,23,98.52832716553651,0.1,-0.3,0.0,-0.2,0.2,0,0,-1.2213251691714235
13489,3372,2019,337,2,44,24,98.52832716553651,0.1,-0.3,0.0,-0.2,0.2,1,0,0.585579346111081
13490,3372,2020,337,2,45,25,98.52832716553651,0.1,-0.3,0.0,-0.2,0.2,1,0,-0.7926992537419835
13491,3372,2021,337,2,46,26,98.52832716553651,0.1,-0.3,0.0,-0.2,0.2,1,0,-1.9255605756669614
13492,3373,2018,337,1,20,0,80.69239331846448,2.7,0.8,-1.2,1.5,-1.2,1,0,-0.9022266653938688
13493,3373,2019,337,1,21,1,80.69239331846448,2.7,0.8,-1.2,1.5,-1.2,1,0,0.7538901547972594
13494,3373,2020,337,1,22,2,80.69239331846448,2.7,0.8,-1.2,1.5,-1.2,1,0,-0.048117515785641045
13495,3373,2021,337,1,23,3,80.69239331846448,2.7,0.8,-1.2,1.5,-1.2,1,0,0.19313832983970192
13496,3374,2018,337,2,39,14,104.19381531889175,1.7,0.5,-2.4,-1.7,-1.0,1,0,0.24676127960396912
13497,3374,2019,337,2,40,15,104.19381531889175,1.7,0.5,-2.4,-1.7,-1.0,1,0,0.7766870301248554
13498,3374,2020,337,2,41,16,104.19381531889175,1.7,0.5,-2.4,-1.7,-1.0,1,0,1.2998775513824594
13499,3374,2021,337,2,42,17,104.19381531889175,1.7,0.5,-2.4,-1.7,-1.0,1,0,-1.1717334644885362
13500,3375,2018,337,1,58,34,96.99481414914948,0.9,-0.6,-0.7,-0.8,-0.6,1,0,-0.20934573930074443
13501,3375,2019,337,1,59,35,96.99481414914948,0.9,-0.6,-0.7,-0.8,-0.6,1,0,1.2156072341698745
13502,3375,2020,337,1,60,36,96.99481414914948,0.9,-0.6,-0.7,-0.8,-0.6,1,0,0.22519544426765722
13503,3375,2021,337,1,61,37,96.99481414914948,0.9,-0.6,-0.7,-0.8,-0.6,1,0,-1.0009779666882643
13504,3376,2018,337,2,36,16,100.49601755431402,-1.3,0.6,0.2,-1.3,0.4,1,0,-0.017270910000930857
13505,3376,2019,337,2,37,17,100.49601755431402,-1.3,0.6,0.2,-1.3,0.4,1,0,-0.5615407146094492
13506,3376,2020,337,2,38,18,100.49601755431402,-1.3,0.6,0.2,-1.3,0.4,1,0,-0.007076794770280797
13507,3376,2021,337,2,39,19,100.49601755431402,-1.3,0.6,0.2,-1.3,0.4,1,0,0.48079439343582064
13508,3377,2018,337,2,63,36,112.86242965274049,0.9,0.1,-0.4,0.4,0.1,1,0,1.2923043052636893
13509,3377,2019,337,2,64,37,112.86242965274049,0.9,0.1,-0.4,0.4,0.1,1,0,-0.09343130753507083
13510,3377,2020,337,2,65,38,112.86242965274049,0.9,0.1,-0.4,0.4,0.1,1,0,-0.401328320366874
13511,3377,2021,337,2,66,39,112.86242965274049,0.9,0.1,-0.4,0.4,0.1,1,0,0.08776158866808016
13512,3378,2018,337,2,59,37,100.05933544939872,0.2,1.5,1.7,-0.3,-0.1,1,0,0.2611033804991803
13513,3378,2019,337,2,60,38,100.05933544939872,0.2,1.5,1.7,-0.3,-0.1,1,0,1.3395892917499197
13514,3378,2020,337,2,61,39,100.05933544939872,0.2,1.5,1.7,-0.3,-0.1,1,0,-0.21417342148824992
13515,3378,2021,337,2,62,40,100.05933544939872,0.2,1.5,1.7,-0.3,-0.1,1,0,-0.39621584857617753
13516,3379,2018,337,2,28,2,127.2995261126586,-0.2,1.6,-0.7,0.4,1.0,1,0,0.502490248564294
13517,3379,2019,337,2,29,3,127.2995261126586,-0.2,1.6,-0.7,0.4,1.0,1,0,-0.7678075125988886
13518,3379,2020,337,2,30,4,127.2995261126586,-0.2,1.6,-0.7,0.4,1.0,1,0,-0.6790478879205327
13519,3379,2021,337,2,31,5,127.2995261126586,-0.2,1.6,-0.7,0.4,1.0,1,0,0.2919485587731038
13520,3380,2018,338,2,26,0,79.223829907331,-1.6,1.8,-1.6,0.7,-0.8,0,1,-2.15179335061863
13521,3380,2019,338,2,27,1,79.223829907331,-1.6,1.8,-1.6,0.7,-0.8,0,1,-2.3861069906491927
13522,3380,2020,338,2,28,2,79.223829907331,-1.6,1.8,-1.6,0.7,-0.8,1,1,-1.4083379274220802
13523,3380,2021,338,2,29,3,79.223829907331,-1.6,1.8,-1.6,0.7,-0.8,1,1,-2.171840126499267
13524,3381,2018,338,2,33,8,89.00499771207537,-1.4,1.0,-0.0,0.2,2.3,0,1,0.18359343498067837
13525,3381,2019,338,2,34,9,89.00499771207537,-1.4,1.0,-0.0,0.2,2.3,1,1,-0.18982909261080722
13526,3381,2020,338,2,35,10,89.00499771207537,-1.4,1.0,-0.0,0.2,2.3,1,1,0.8694656284972323
13527,3381,2021,338,2,36,11,89.00499771207537,-1.4,1.0,-0.0,0.2,2.3,1,1,-0.13004269535468538
13528,3382,2018,338,1,41,20,96.4574395172476,-0.7,-0.3,-0.6,0.5,2.0,1,1,-0.7573190224297309
13529,3382,2019,338,1,42,21,96.4574395172476,-0.7,-0.3,-0.6,0.5,2.0,1,1,-0.5880579300975736
13530,3382,2020,338,1,43,22,96.4574395172476,-0.7,-0.3,-0.6,0.5,2.0,0,1,-0.7020267994468984
13531,3382,2021,338,1,44,23,96.4574395172476,-0.7,-0.3,-0.6,0.5,2.0,0,1,-0.7696573913398368
13532,3383,2018,338,1,25,0,117.25107105903481,-1.5,0.2,0.3,-1.5,1.4,0,1,-0.5076524103625465
13533,3383,2019,338,1,26,1,117.25107105903481,-1.5,0.2,0.3,-1.5,1.4,1,1,-2.2569365464423763
13534,3383,2020,338,1,27,2,117.25107105903481,-1.5,0.2,0.3,-1.5,1.4,1,1,-0.9614948028296654
13535,3383,2021,338,1,28,3,117.25107105903481,-1.5,0.2,0.3,-1.5,1.4,0,1,-1.6216009186041338
13536,3384,2018,338,1,24,2,103.3744917647713,-1.0,-0.7,-0.2,-0.0,0.1,1,1,-3.131938167295778
13537,3384,2019,338,1,25,3,103.3744917647713,-1.0,-0.7,-0.2,-0.0,0.1,0,1,-1.884308885923909
13538,3384,2020,338,1,26,4,103.3744917647713,-1.0,-0.7,-0.2,-0.0,0.1,0,1,-2.3960300154384098
13539,3384,2021,338,1,27,5,103.3744917647713,-1.0,-0.7,-0.2,-0.0,0.1,1,1,-2.2583395366811083
13540,3385,2018,338,1,29,1,114.05367546195161,-1.4,0.2,-1.0,1.0,-0.0,1,1,-0.37624902460917214
13541,3385,2019,338,1,30,2,114.05367546195161,-1.4,0.2,-1.0,1.0,-0.0,0,1,0.06336530575500691
13542,3385,2020,338,1,31,3,114.05367546195161,-1.4,0.2,-1.0,1.0,-0.0,0,1,-0.7896288185512744
13543,3385,2021,338,1,32,4,114.05367546195161,-1.4,0.2,-1.0,1.0,-0.0,0,1,-1.2030057731132642
13544,3386,2018,338,2,37,12,91.12940659254745,-1.5,0.6,1.0,2.0,-0.1,1,1,-0.9768031930958169
13545,3386,2019,338,2,38,13,91.12940659254745,-1.5,0.6,1.0,2.0,-0.1,1,1,-1.558570393716048
13546,3386,2020,338,2,39,14,91.12940659254745,-1.5,0.6,1.0,2.0,-0.1,1,1,-0.4411418471020734
13547,3386,2021,338,2,40,15,91.12940659254745,-1.5,0.6,1.0,2.0,-0.1,1,1,-1.4053269589643331
13548,3387,2018,338,2,66,45,98.18532460515752,-1.4,-1.4,0.7,0.4,1.1,0,1,-0.2624261765720841
13549,3387,2019,338,2,67,46,98.18532460515752,-1.4,-1.4,0.7,0.4,1.1,0,1,-1.3594417732272484
13550,3387,2020,338,2,68,47,98.18532460515752,-1.4,-1.4,0.7,0.4,1.1,0,1,-0.16526642231604874
13551,3387,2021,338,2,69,48,98.18532460515752,-1.4,-1.4,0.7,0.4,1.1,0,1,-0.13640583953207622
13552,3388,2018,338,2,47,22,117.6676694058581,-2.3,-0.3,1.6,-0.0,0.9,1,1,-0.21154241396615245
13553,3388,2019,338,2,48,23,117.6676694058581,-2.3,-0.3,1.6,-0.0,0.9,1,1,0.16844411328076145
13554,3388,2020,338,2,49,24,117.6676694058581,-2.3,-0.3,1.6,-0.0,0.9,1,1,-0.028835597135994404
13555,3388,2021,338,2,50,25,117.6676694058581,-2.3,-0.3,1.6,-0.0,0.9,1,1,-0.44344327297659825
13556,3389,2018,338,2,66,45,96.16320406140099,-1.5,1.0,0.9,-0.0,0.8,0,1,-0.891526515718927
13557,3389,2019,338,2,67,46,96.16320406140099,-1.5,1.0,0.9,-0.0,0.8,0,1,-1.2071615329734335
13558,3389,2020,338,2,68,47,96.16320406140099,-1.5,1.0,0.9,-0.0,0.8,1,1,-2.067645785069867
13559,3389,2021,338,2,69,48,96.16320406140099,-1.5,1.0,0.9,-0.0,0.8,1,1,-1.0279669993562248
13560,3390,2018,339,2,60,36,113.70450677466904,-1.5,-0.4,0.5,-0.6,-1.4,1,0,-0.10002379233242056
13561,3390,2019,339,2,61,37,113.70450677466904,-1.5,-0.4,0.5,-0.6,-1.4,1,0,0.7609511743540662
13562,3390,2020,339,2,62,38,113.70450677466904,-1.5,-0.4,0.5,-0.6,-1.4,1,0,2.165283208183288
13563,3390,2021,339,2,63,39,113.70450677466904,-1.5,-0.4,0.5,-0.6,-1.4,0,0,0.9045937331464179
13564,3391,2018,339,2,34,13,115.31617110038246,-1.0,-0.3,0.3,0.7,-0.3,1,0,-0.05488338846065355
13565,3391,2019,339,2,35,14,115.31617110038246,-1.0,-0.3,0.3,0.7,-0.3,1,0,0.3226785049662014
13566,3391,2020,339,2,36,15,115.31617110038246,-1.0,-0.3,0.3,0.7,-0.3,1,0,-0.2785540337228365
13567,3391,2021,339,2,37,16,115.31617110038246,-1.0,-0.3,0.3,0.7,-0.3,1,0,-0.011828081381434895
13568,3392,2018,339,1,30,5,107.02666887097041,-1.1,0.9,0.1,0.3,-0.7,1,0,-0.024245405235380144
13569,3392,2019,339,1,31,6,107.02666887097041,-1.1,0.9,0.1,0.3,-0.7,1,0,-0.28894110918651855
13570,3392,2020,339,1,32,7,107.02666887097041,-1.1,0.9,0.1,0.3,-0.7,1,0,0.42155022390828845
13571,3392,2021,339,1,33,8,107.02666887097041,-1.1,0.9,0.1,0.3,-0.7,1,0,0.10964320223725864
13572,3393,2018,339,1,23,0,89.46434980066519,-1.1,1.0,-0.3,0.9,-0.1,1,0,-0.04044378667441669
13573,3393,2019,339,1,24,1,89.46434980066519,-1.1,1.0,-0.3,0.9,-0.1,1,0,-0.41902878246361963
13574,3393,2020,339,1,25,2,89.46434980066519,-1.1,1.0,-0.3,0.9,-0.1,1,0,-0.8735679614655623
13575,3393,2021,339,1,26,3,89.46434980066519,-1.1,1.0,-0.3,0.9,-0.1,0,0,0.3130243806600189
13576,3394,2018,339,2,54,29,71.04846480930985,-0.4,1.9,0.5,2.2,1.5,1,0,-0.9898249518472052
13577,3394,2019,339,2,55,30,71.04846480930985,-0.4,1.9,0.5,2.2,1.5,0,0,-0.7494135448633846
13578,3394,2020,339,2,56,31,71.04846480930985,-0.4,1.9,0.5,2.2,1.5,1,0,-0.35694430141705424
13579,3394,2021,339,2,57,32,71.04846480930985,-0.4,1.9,0.5,2.2,1.5,1,0,0.04365570499147881
13580,3395,2018,339,1,53,27,114.01846492073363,0.4,0.9,0.1,1.3,0.2,1,0,1.1391705939826977
13581,3395,2019,339,1,54,28,114.01846492073363,0.4,0.9,0.1,1.3,0.2,1,0,0.13215876201312246
13582,3395,2020,339,1,55,29,114.01846492073363,0.4,0.9,0.1,1.3,0.2,1,0,0.9412640586520458
13583,3395,2021,339,1,56,30,114.01846492073363,0.4,0.9,0.1,1.3,0.2,1,0,0.398147865169052
13584,3396,2018,339,1,51,23,108.3845431680325,-0.5,-2.4,1.3,-1.4,1.3,1,0,0.020219691766433262
13585,3396,2019,339,1,52,24,108.3845431680325,-0.5,-2.4,1.3,-1.4,1.3,1,0,-0.822182625464777
13586,3396,2020,339,1,53,25,108.3845431680325,-0.5,-2.4,1.3,-1.4,1.3,1,0,0.6345479815676613
13587,3396,2021,339,1,54,26,108.3845431680325,-0.5,-2.4,1.3,-1.4,1.3,0,0,-0.3906703927089948
13588,3397,2018,339,1,41,17,106.06843819069998,0.2,1.7,-0.8,-0.0,0.6,1,0,0.01399336190313789
13589,3397,2019,339,1,42,18,106.06843819069998,0.2,1.7,-0.8,-0.0,0.6,1,0,0.9263358227476012
